18348,28480,"aka","AKIEL, Ibrahim Mohamed",-0- 
18348,49330,"aka","'AQIL, Ibrahim",-0- 
18348,49331,"aka","'AQIL, Abd al-Qadr",-0- 
18348,49332,"aka","MEHDI, Ghosn Ali Abdel",-0- 
18349,28482,"aka","CHAKAR, Fu'ad",-0- 
18349,49329,"aka","CHAKAR, Fouad Ali",-0- 
18367,28904,"aka","J AND P ADVERTISING, S.A. DE C.V.",-0- 
18369,28499,"aka","CABANAS LAS FLORES",-0- 
18369,35691,"nka","CABANAS LA LOMA",-0- 
18369,44572,"nka","CABANAS LA LOMA EN RENTA",-0- 
18369,44573,"nka","CABANAS LA LOMA TAPALPA",-0- 
18371,28502,"aka","TEQUILA ONZE BLACK",-0- 
18427,28598,"aka","YEKATOM SARAGBA, Alfred",-0- 
18427,28599,"aka","EKATOM, Alfred",-0- 
18427,28600,"aka","SARAGBA, Alfred",-0- 
18428,28607,"aka","HABIB, Soussou",-0- 
18428,28608,"aka","ABIB, Soussou",-0- 
18428,28609,"aka","SAIDOU, Habib",-0- 
18429,28611,"aka","YOUNOUS, Omar",-0- 
18429,28612,"aka","SODIAM, Oumar",-0- 
18429,28613,"aka","M'BETIBANGUI, Oumar Younous",-0- 
18429,28614,"aka","ABDOULAY, Oumar Younnes",-0- 
18429,28615,"aka","ABDOULAY, Oumar Younous",-0- 
18429,28616,"aka","YUNUS, 'Umar",-0- 
18430,28618,"aka","BUREAU D'ACHAT DE DIAMANT EN CENTRAFRIQUE",-0- 
18431,28620,"aka","KARDIAM BVBA",-0- 
18431,28621,"aka","CARDIAM",-0- 
18447,28637,"aka","AL-ANABI, Yusuf Abu-'Ubaydah",-0- 
18447,28638,"aka","AL-ANNABI, Abou Obeida Youssef",-0- 
18447,28639,"aka","AL-INABI, Abu-Ubaydah Yusuf",-0- 
18447,28640,"aka","YAZID, Mebrak",-0- 
18447,28641,"aka","ABU OBEIDA, Youcef",-0- 
18447,28643,"aka","YAZID, Mibrak",-0- 
18447,28644,"aka","YAZID, Yousif Abu Obayda",-0- 
18447,28645,"aka","MEBRAK, Yazid",-0- 
18447,28646,"aka","MABRAK, Yazid",-0- 
18447,28647,"aka","ABU UBAYDAH, Yusuf",-0- 
18528,28738,"aka","SINWAR, Yahya Ibrahim Hassan",-0- 
18528,28739,"aka","AL-SINWAR, Yehya",-0- 
18528,28740,"aka","SINWAR, Yehia",-0- 
18528,28741,"aka","SINWAR, Yehiyeh",-0- 
18529,28743,"aka","AL-DAYF, Muhammad",-0- 
18529,28744,"aka","AL-MASRI, Mohammed",-0- 
18530,28748,"aka","AL-ARURI, Saleh",-0- 
18530,28749,"aka","AL-ARURI, Salah",-0- 
18530,28750,"aka","AL-AROURI, Saleh",-0- 
18530,28751,"aka","AL-ARORI, Salih",-0- 
18530,28752,"aka","AL-AROURI, Salah",-0- 
18530,28753,"aka","AL-ARURI, Salih Muhammad Sulayman",-0- 
18530,28754,"aka","AL-AROURI, Saleh Muhammad Suleiman",-0- 
18530,28755,"aka","SULAYMAN, Salih Muhammad",-0- 
18531,28760,"aka","SALAH, Mahir Jawwad Yunis",-0- 
18531,28761,"aka","SALAH, Maher Jawad Yunis",-0- 
18531,28762,"aka","SALAH, Maher Jawad Younes",-0- 
18531,28763,"aka","SALAH, Maher Jawad Yunes",-0- 
18531,28764,"aka","SALAH, Mahir Yunus",-0- 
18535,28783,"aka","ALAGHA, Abu Obaidah Khairy Hafiz",-0- 
18535,28784,"aka","EL AGHA, Abou Oubida Khairy Hafiz",-0- 
18535,28785,"aka","AL AGHA, Abu Obaida Khairi Hafiz",-0- 
18535,28786,"aka","ALAGHA, Abu Obidah Khairi Hafez",-0- 
18535,28787,"aka","AL AGHA, Abu Ubaida Khairee Hafez",-0- 
18535,28788,"aka","HAFEZ, Abu-Obaidah Khairy",-0- 
18535,28789,"aka","ALAGHA, Abuobaida Khairy Hafez",-0- 
18535,28790,"aka","AGHA, Abu Obaida Khairy Hafiz",-0- 
18535,28791,"aka","HAFIZ, Abu Ubaydah Khayr",-0- 
18535,28792,"aka","AL-AGHA, Abu Ubaydah Khayri",-0- 
18535,28793,"aka","HAFIZ, Abu 'Ubaydah Khayri",-0- 
18535,28794,"aka","HAFAZ, Abu Ubayda Hairi",-0- 
18535,28795,"aka","AL-AGHA, Abu Ubayda Khayri",-0- 
18535,28796,"aka","AGHA, Abu Ubaydah Khayr",-0- 
18535,28797,"aka","ALAGHA, Abu Obaida Khairy",-0- 
18535,28798,"aka","ALAGHA, Abu Obeidah Kheiri",-0- 
18535,28799,"aka","AL AGHA, Abuobaidah Kh H",-0- 
18536,28810,"aka","ASYAF INTERNATIONAL HOLDING GROUP FOR TRADING & INVESTMENT",-0- 
18536,28811,"aka","ASYAF INTERNATIONAL HOLDING GROUP",-0- 
18536,28812,"aka","ASYAF GROUP",-0- 
18536,28813,"aka","AL-OSAMA TRADING CO. LTD.",-0- 
18536,28814,"aka","OSAMA TRADING COMPANY LTD",-0- 
18536,28815,"aka","AL-'USAMA TRADING COMPANY",-0- 
18536,28819,"aka","M/S OSAMA KHAIRY HAFEZ TRADING EST.",-0- 
18536,28821,"aka","DAN ISDICO",-0- 
18539,28827,"aka","ALZROONI EXCHANGE",-0- 
18539,28828,"aka","M/S. AL ZAROONI EXCHANGE",-0- 
18547,28839,"aka","ANEI, Paul Malong Awan",-0- 
18547,28840,"aka","MALONG, Paul",-0- 
18547,28841,"aka","MALONG, Bol",-0- 
18547,28843,"aka","MALONG, Paul Awan",-0- 
18552,28854,"aka","HWANG, Kyong Nam",-0- 
18553,28856,"aka","EKO IMPORT AND EXPORT COMPANY",-0- 
18553,28857,"aka","EKO DEVELOPMENT & INVESTMENT FOOD COMPANY",-0- 
18554,28859,"aka","KIM, Kyo'ng-Nam",-0- 
18555,28905,"aka","KIM, Myong Gi",-0- 
18556,28868,"aka","JANG, Pom Su",-0- 
18556,35171,"aka","JANG, Hyon U",-0- 
18558,28869,"aka","KIM, Chung Chong",-0- 
18559,28865,"aka","CHO'N, Myo'ng-kuk",-0- 
18559,35172,"aka","JON, Yong Sang",-0- 
18568,28886,"aka","STRATEGIC ROCKET FORCE",-0- 
18568,28887,"aka","THE STRATEGIC ROCKET FORCE COMMAND OF KPA",-0- 
18588,28925,"aka","AL-HARBI, Nasir Muhammad 'Iwad al-Ghaydani",-0- 
18590,28970,"aka","LAABOUDI, Mourad",-0- 
18591,28941,"aka","AL-SHAWAGH, 'Ali Musa",-0- 
18591,28942,"aka","AL-SHAWAKH, Ali al-Hamoud",-0- 
18591,28943,"aka","AL-'AUJAYD, Abdullah Shuwar",-0- 
18591,28944,"aka","AL-SHAWWAKH, Ibrahim",-0- 
18591,28945,"aka","AL-SHAWAKH, Muhammad 'Ali",-0- 
18593,28956,"aka","AL-'AJUZ, Sami Jasim Muhammad",-0- 
18593,28957,"aka","MUHAMMAD, Sami Jasim",-0- 
18593,28958,"aka","AL-'AJUZ, Sami Jasim",-0- 
18593,28959,"aka","A'RAJ, Sami",-0- 
18594,28968,"aka","ALJARBA, Tarad",-0- 
18596,28979,"aka","AL KASAB, Muwafaq Mustafa Muhammad Ali",-0- 
18596,28980,"aka","AL-KARMUSH, Muwafaq Mustafa Muhammad 'Ali",-0- 
18596,29047,"aka","EL KHARMOUSH, Muwaffaq Mustafa Mohammad",-0- 
18596,29048,"aka","AL-KARMUSH, Muwafaq Mustafa",-0- 
18596,29051,"aka","MUHAMMAD, Muwaffaq Mustafa",-0- 
18596,29052,"aka","AL-KARMUSH, Muwaffaq Mustafa Muhammad 'Ali Mahmud",-0- 
18596,29053,"aka","KARMUSH, Muwaffaq",-0- 
18596,29054,"aka","AL-KARMOUSH, Muafaq Mustafa Mohammed",-0- 
18596,29055,"aka","AL-KARMUSH, Muwaffaq Mustafa",-0- 
18596,29057,"aka","KARMOOSH, Muwafaq Mustafa Mohammed Ali",-0- 
18600,28986,"aka","AL-SHA'ARI, Hasan al-Salahayn Salih",-0- 
18601,28991,"aka","TCHAD, Mustapha",-0- 
18602,28993,"aka","NURA, Mohammed",-0- 
18602,28994,"aka","NUR, Mammam",-0- 
18602,28995,"aka","NUR, Mohammad",-0- 
18602,28997,"aka","NURU, Mallam Ahmed",-0- 
18603,28999,"aka","HELEL, Mounir",-0- 
18603,29000,"aka","HILEL, Mounir",-0- 
18619,29023,"aka","SAEED, Hafiz",-0- 
18619,29024,"aka","HAFIZ, Said Khan",-0- 
18619,29026,"aka","KHAN, Wali Hafiz Sayid",-0- 
18619,29027,"aka","SA'ID, Hafiz",-0- 
18619,29028,"aka","KHAN, Hafiz Sa'id",-0- 
18619,29029,"aka","KHAN, Hafiz Said",-0- 
18619,29030,"aka","KHAN, Hafiz Said Muhammad",-0- 
18619,29031,"aka","KHAN, Hafez Sayed",-0- 
18619,29032,"aka","KHAN, Shaykh Hafidh Sa'id",-0- 
18619,29033,"aka","AHMAD, Sayed",-0- 
18620,29034,"aka","FEBRIWANSYAH BIN ARIF HASRUDIN, Tuah",-0- 
18620,29035,"aka","FEBRIWANSAH, Tuwah",-0- 
18620,29036,"aka","FACHRI, Muhammad",-0- 
18620,29037,"aka","FACHRIA, Muhammad",-0- 
18620,29038,"aka","FACHRY, Muhammad",-0- 
18621,29040,"aka","IBRAHIM, Mohammad Sholeh",-0- 
18621,29041,"aka","IBROHIM, Muhammad Sholeh",-0- 
18621,29042,"aka","IBRAHIM, Sholeh",-0- 
18621,29043,"aka","IBRAHIM, Muhammad Soleh",-0- 
18621,29044,"aka","IBRAHIM, Muh Sholeh",-0- 
18629,29066,"aka","LAYTH, Umm",-0- 
18630,29068,"aka","JONES, Sally Anne",-0- 
18630,29069,"aka","JONES, Sally",-0- 
18630,29071,"aka","HUSSAIN, Sakinah",-0- 
18631,29073,"aka","MUJAHIDEEN INDONESIA TIMOR",-0- 
18631,29074,"aka","MUJAHIDIN OF EASTERN INDONESIA",-0- 
18631,29075,"aka","MUJAHIDIN INDONESIA BARAT",-0- 
18631,29076,"aka","MUJAHIDIN INDONESIA TIMOR",-0- 
18631,29077,"aka","MUJAHIDIN OF WESTERN INDONESIA",-0- 
18633,29083,"aka","CHERAF, Peter",-0- 
18635,29087,"aka","EL-HAKIM, Boubakeur",-0- 
18635,29088,"aka","AL-HAKIM, Boubakeur",-0- 
18635,29089,"aka","EL HAKIM, Boubaker",-0- 
18635,29092,"aka","Abu-Muqatil al-Tunisi",-0- 
18636,29094,"aka","VILAYAT KAVKAZ",-0- 
18636,29095,"aka","WILAYAT QAWQAZ",-0- 
18636,29096,"aka","WILAYAH QAWKAZ",-0- 
18636,29097,"aka","CAUCASUS WILAYAH",-0- 
18640,29109,"aka","ASILDAROV, Rustam",-0- 
18640,29110,"aka","ASELDAROV, Rustam",-0- 
18644,29135,"aka","JUND AL-KHALIFA FI ARD AL-JAZAYER",-0- 
18644,29136,"aka","JUND AL-KHILAFAH FI ARD AL-JAZA' IR",-0- 
18644,29137,"aka","SOLDIERS OF THE CALIPHATE IN ALGERIA",-0- 
18644,29138,"aka","CALIPHATE SOLDIERS OF ALGERIA",-0- 
18644,29139,"aka","SOLDIERS OF THE CALIPHATE IN THE LAND OF ALGERIA",-0- 
18644,29140,"aka","JUND AL KHALIFA-ALGERIA",-0- 
18644,29141,"aka","JUND AL-KHALIFA",-0- 
18644,29142,"aka","JUND AL-KHILAFA GROUP",-0- 
18647,29149,"aka","ISLAMIC STATE'S KHORASAN PROVINCE",-0- 
18647,29150,"aka","ISIS WILAYAT KHORASAN",-0- 
18647,29151,"aka","ISIL'S SOUTH ASIA BRANCH",-0- 
18647,29152,"aka","SOUTH ASIAN CHAPTER OF ISIL",-0- 
18647,54626,"aka","THE ISLAMIC STATE OF IRAQ AND ASH-SHAM - KHORASAN PROVINCE",-0- 
18647,54627,"aka","THE ISLAMIC STATE OF IRAQ AND SYRIA - KHORASAN",-0- 
18647,54628,"aka","ISLAMIC STATE OF IRAQ AND LEVANT IN KHORASAN PROVINCE",-0- 
18647,54629,"aka","ISLAMIC STATE KHURASAN",-0- 
18647,54630,"aka","ISISK",-0- 
18647,54631,"aka","ISIS-K",-0- 
18647,54632,"aka","IS-KHORASAN",-0- 
18648,29160,"aka","TSCHATAJEV, Ahmed Radschapovitsch",-0- 
18648,29161,"aka","TSCHATAYEV, Ahmed Radschapovitsch",-0- 
18648,29162,"aka","TSCHATAJEV, Achmed Radschapovitsch",-0- 
18648,29163,"aka","TSCHATAYEV, Achmed Radschapovitsch",-0- 
18648,29164,"aka","CHATAEV, Ahmed",-0- 
18648,29168,"aka","CHATAEV, Akhmed Rajapovich",-0- 
18648,29171,"aka","SENE, Elmir",-0- 
18648,29172,"aka","CHATAYEV, Akhmad",-0- 
18648,29173,"aka","CHATAYEV, Akhmet",-0- 
18648,29174,"aka","CHATAEV, Akhmet",-0- 
18650,29183,"aka","GUCHAEV, Zaurbek",-0- 
18652,29192,"aka","ATABIYEV, Islam",-0- 
18652,29195,"aka","ATABIEV, Islam",-0- 
18652,29196,"aka","DZHIKHAD, Abu",-0- 
18654,29201,"aka","JOINT STOCK COMPANY YALTA FILM STUDIO",-0- 
18654,29202,"aka","OAO YALTINSKAYA KINOSTUDIYA",-0- 
18654,29203,"aka","JSC YALTA FILM STUDIO",-0- 
18654,29204,"aka","YALTA FILM STUDIO",-0- 
18654,29205,"aka","YALTA FILM STUDIOS",-0- 
18654,29206,"aka","CJSC YALTA-FILM",-0- 
18654,29207,"aka","KINOSTUDIYA YALTA-FILM",-0- 
18654,29208,"aka","FILM STUDIO YALTA-FILM",-0- 
18655,29210,"aka","TSYPLAKOV, Gennady",-0- 
18656,29212,"aka","DEYNEGO, Vladislav Nykolayevich",-0- 
18657,29214,"aka","IOFFE, Eduard",-0- 
18658,29216,"aka","KARAMIAN, Vakhtang",-0- 
18659,29218,"aka","CHERNYKH, Tatiana",-0- 
18661,29222,"aka","NANJING KAIKAI TECHNOLOGY CO., LTD.",-0- 
18661,29223,"aka","NANJING KAIKAI POLYURETHANE CO., LTD.",-0- 
18661,29224,"aka","EASTNINE CHEMICALS CO., LTD.",-0- 
18661,29225,"fka","EASTNINE INTERNATIONAL TRADING CO., LTD.",-0- 
18668,29245,"aka","RI, Jong Chol",-0- 
18669,29247,"aka","SBERBANK CAPITAL LLC",-0- 
18669,29248,"aka","SBERBANK KAPITAL OOO",-0- 
18669,29249,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SBERBANK KAPITAL",-0- 
18669,29474,"aka","SBERBANK CAPITAL LIMITED LIABILITY COMPANY",-0- 
18688,29265,"aka","HASHAN, Sayed Mohammad",-0- 
18688,29266,"aka","AGHA, Torak",-0- 
18688,29267,"aka","AGHA, Toriq",-0- 
18688,29268,"aka","SAYED, Toriq Agha",-0- 
18708,29285,"aka","SBERBANK INVESTMENTS LLC",-0- 
18708,29286,"aka","SBERBANK INVESTMENTS OOO",-0- 
18709,29288,"aka","CJSC SBERBANK LEASING",-0- 
18709,29289,"aka","SBERBANK LEASING ZAO",-0- 
18709,29290,"aka","SBERBANK LIZING ZAKRYTOE AKTSIONERNOE OBSHCHESTVO",-0- 
18709,29291,"aka","SBERBANK LEASING JSC",-0- 
18709,29292,"fka","RUSSKO-GERMANSKAYA LIZINGOVAYA KOMPANIYA ZAO",-0- 
18710,29294,"aka","CETELEM BANK LLC",-0- 
18710,29295,"aka","SETELEM BANK OOO",-0- 
18710,29296,"aka","SETELEM BANK OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU",-0- 
18710,29297,"fka","KOMMERCHESKI BANK UKRSIBBANK OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU",-0- 
18710,55059,"aka","CETELEM BANK LIMITED LIABILITY COMPANY",-0- 
18714,29307,"aka","BPS SBERBANK OJSC",-0- 
18714,29308,"aka","BPS-SBERBANK OAO",-0- 
18714,55013,"aka","SBER BANK",-0- 
18715,29310,"aka","SUBSIDIARY BANK SBERBANK OF RUSSIA PUBLIC JOINT STOCK COMPANY",-0- 
18715,29311,"aka","SBERBANK OF RUSSIA SUBSIDIARY BANK PUBLIC JOINT STOCK COMPANY",-0- 
18715,29312,"aka","PUBLICHNE AKTSIONERNE TOVARYSTVO DOCHIRNII BANK SBERBANKU ROSII",-0- 
18715,29313,"aka","JSC SBERBANK OF RUSSIA",-0- 
18715,29314,"fka","SBERBANK OF RUSSIA SUBSIDIARY BANK PRIVATE JOINT STOCK COMPANY",-0- 
18715,55008,"aka","JSC SBERBANK",-0- 
18715,55010,"aka","AKTSIONERNE TOVARYSTVO SBERBANK",-0- 
18721,29333,"aka","VTB BANK BELARUS CLOSED JOINT STOCK COMPANY",-0- 
18721,29334,"aka","VTB BANK BELARUS",-0- 
18721,29335,"aka","CJSC VTB BANK BELARUS",-0- 
18721,29336,"fka","CJSC SLAVNEFTEBANK",-0- 
18721,54976,"aka","VTB BANK BELARUS CJSC",-0- 
18722,29339,"fka","SAVINGS BANK OF THE REPUBLIC OF ARMENIA",-0- 
18722,54971,"aka","VTB BANK ARMENIA CJSC",-0- 
18723,54967,"aka","BANK VTB KAZAKHSTAN JSC",-0- 
18723,54968,"aka","SUBSIDIARY JSC BANK VTB KAZAKHSTAN",-0- 
18723,54969,"aka","JOINT STOCK COMPANY VTB BANK KAZAKHSTAN",-0- 
18724,29344,"aka","BANK VTB AZERBAIJAN OJSC",-0- 
18724,29345,"aka","JSC VTB BANK AZERBAIJAN",-0- 
18724,29346,"fka","OJSC AF BANK",-0- 
18725,29348,"aka","VTB AFRICA",-0- 
18726,29353,"aka","JSC VTB BANK GEORGIA",-0- 
18726,54974,"aka","VTB BANK GEORGIA JSC",-0- 
18729,29361,"aka","KHOLDING VTB KAPITAL ZAKRYTOE AKTSIONERNOE OBSHCHESTVO",-0- 
18729,29362,"aka","HOLDING VTB CAPITAL CJSC",-0- 
18729,29363,"aka","VTB CAPITAL HOLDING ZAO",-0- 
18729,54972,"aka","VTB CAPITAL HOLDING CJSC",-0- 
18729,54973,"aka","VTB CAPITAL JSC",-0- 
18729,77194,"aka","VTB CAPITAL HONG KONG LIMITED",-0- 
18730,29365,"aka","VTB PENSION ADMINISTRATOR LTD",-0- 
18730,29366,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB PENSIONNY ADMINISTRATOR",-0- 
18730,29367,"aka","VTB PENSIONNY ADMINISTRATOR OOO",-0- 
18731,54980,"aka","LLC VTB DC",-0- 
18731,54981,"aka","VTB DC LIMITED",-0- 
18731,54982,"aka","VTB DC LTD",-0- 
18733,29377,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB FAKTORING",-0- 
18733,29378,"aka","VTB FAKTORING OOO",-0- 
18733,29380,"aka","VTB FACTORING LIMITED",-0- 
18734,29382,"aka","NONPROFIT ORGANIZATION NON-STATE PENSION FUND VTB PENSION FUND",-0- 
18734,29383,"aka","NPF VTB PENSIONNY FOND, AO",-0- 
18734,29384,"aka","AKTSIONERNOE OBSHCHESTVO NEGOSUDARSTVENNY PENSIONNY FOND VTB PENSIONNY FOND",-0- 
18734,29385,"aka","NON-STATE PENSION FUND VTB PENSION FUND, JSC",-0- 
18734,29386,"fka","NEKOMMERCHESKAYA ORGANIZATSIYA NEGOSUDARSTVENNY PENSIONNY FOND VTB PENSIONNY FOND",-0- 
18734,54970,"aka","NPF VTB PENSION FUND JSC",-0- 
18735,29389,"aka","VTB NEDVIZHIMOST, OOO",-0- 
18735,29390,"aka","VTB REAL ESTATE, LLC",-0- 
18736,29392,"aka","CJS VTB SPECIALIZED DEPOSITORY",-0- 
18736,54975,"aka","VTB SPECIALIZED DEPOSITORY CJSC",-0- 
18737,29396,"aka","VTB REGISTRAR",-0- 
18737,54996,"aka","VTB REGISTRAR CJSC",-0- 
18737,54997,"aka","JOINT STOCK COMPANY VTB REGISTRAR",-0- 
18737,54998,"aka","JSC VTB REGISTRAR",-0- 
18739,29405,"aka","JSC VTB LEASING",-0- 
18739,29406,"aka","AO VTB LIZING",-0- 
18739,62667,"aka","VTB LEASING JSC",-0- 
18740,29408,"fka","PUBLIC JOINT STOCK COMPANY HALS-DEVELOPMENT",-0- 
18740,29409,"fka","PUBLIC JOINT STOCK COMPANY SG-DEVELOPMENT",-0- 
18740,29410,"fka","GALS-DEVELOPMENT PAO",-0- 
18740,29412,"fka","HAS-DEVELOPMENT JSC",-0- 
18740,62548,"fka","JOINT STOCK COMPANY HALS-DEVELOPMENT",-0- 
18740,62666,"aka","SG-DEVELOPMENT, AO",-0- 
18741,29415,"aka","LLC AUKCION",-0- 
18741,29416,"aka","AUKTSION OOO",-0- 
18741,29417,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AUKTSION",-0- 
18741,29418,"aka","AUKCION LIMITED LIABILITY COMPANY",-0- 
18743,29425,"aka","SBERBANK-AUTOMATED TRADING SYSTEM CLOSED JOINT STOCK COMPANY",-0- 
18743,29426,"aka","SBERBANK-AST ZAO",-0- 
18743,29427,"aka","ZAKRYTOE AKTSIONERNOE OBSHCHESTVO SBERBANK AVTOMATIZIROVANNAYA SISTEMA TORGOV",-0- 
18743,29428,"aka","JOINT STOCK COMPANY SBERBANK-AUTOMATED SYSTEM FOR TRADING",-0- 
18743,55031,"aka","SBERBANK-AST JSC",-0- 
18743,55033,"aka","JSC SBERBANK-AUTOMATED SYSTEM FOR TRADING",-0- 
18744,29430,"aka","LLC SBERBANK FINANCIAL COMPANY",-0- 
18744,29431,"aka","SBERBANK-FINANS OOO",-0- 
18744,29432,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU FINANSOVAYA KOMPANIYA SBERBANKA",-0- 
18744,55036,"aka","SBERBANK FINANCE LLC",-0- 
18744,55037,"aka","SBERBANK-FINANCE",-0- 
18744,55038,"aka","SBERBANK FINANCE COMPANY LIMITED LIABILITY COMPANY",-0- 
18748,29447,"aka","LLC ACTIVEBUSINESSCOLLECTION",-0- 
18748,29448,"aka","AKTIVBIZNESKOLLEKSHN, OOO",-0- 
18748,29449,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AKTIVBIZNESKOLLEKSHN",-0- 
18748,29450,"aka","LIMITED LIABILITY COMPANY ACTIVEBUSINESSCOLLECTION",-0- 
18749,29452,"aka","CJSC NON-STATE PENSION FUND OF SBERBANK",-0- 
18749,29453,"aka","NPF SBERBANKA ZAO",-0- 
18749,29454,"aka","ZAKRYTOE AKTSIONERNOE OBSHCHESTVO NEGOSUDARSTVENNY PENSIONNY FOND SBERBANKA",-0- 
18749,29455,"aka","SBERBANK PRIVATE PENSION FUND CLOSED JOINT STOCK COMPANY",-0- 
18749,29456,"fka","NEGOSUDARSTVENNY PENSIONNY FOND SBERBANKA",-0- 
18749,55120,"aka","SBERBANK PPF JSC",-0- 
18750,29458,"aka","LLC INSURANCE COMPANY SBERBANK INSURANCE",-0- 
18750,29459,"aka","SBERBANK STRAHOVANIE OOO SK",-0- 
18750,29460,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU STRAKHOVAYA KOMPANIYA SBERBANK STRAKHOVANIE",-0- 
18750,29461,"aka","SK SBERBANK STRAHOVANIE LLC",-0- 
18750,29462,"fka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU STRAKHOVAYA KOMPANIYA SBERBANK OBSHCHEE STRAKHOVANIE",-0- 
18750,55056,"aka","SBERBANK INSURANCE IC LLC",-0- 
18750,55057,"aka","STRAKHOVAYA KOMPANIYA SBERBANK STRAKHOVANIE",-0- 
18750,55058,"aka","SBERBANK INSURANCE COMPANY LTD",-0- 
18751,29464,"aka","LLC INSURANCE BROKER OF SBERBANK",-0- 
18751,29465,"aka","SBERBANK INSURANCE BROKER LLC",-0- 
18751,29466,"aka","OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU STRAKHOVOI BROKER SBERBANKA",-0- 
18751,29467,"aka","OOO STRAKHOVOI BROKER SBERBANKA",-0- 
18769,56466,"aka","AKTSIONERNOE OBSHCHESTVO NPO VYSOKOTOCHNYE KOMPLEKSY",-0- 
18769,56467,"aka","HIGH PRECISION WEAPONS JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ASSOCIATION",-0- 
18769,56468,"aka","NPO VYSOKOTOCHNYE KOMPLEKSY, AO",-0- 
18769,56469,"aka","JSC NPO VYSOKOTOCHNYE KOMPLEKSY",-0- 
18770,29503,"aka","JSC RUSELECTRONICS",-0- 
18770,59392,"aka","AO ROSELEKTRONIKA",-0- 
18770,59393,"aka","JSC RUSSIAN ELECTRONICS",-0- 
18772,29517,"aka","OJSC MACHINE ENGINEERING TECHNOLOGIES",-0- 
18772,29521,"aka","SCIENTIFIC INDUSTRIAL CONCERN MANUFACTURING ENGINEERING OJSC",-0- 
18772,29522,"aka","JOINT STOCK COMPANY SCIENTIFIC INDUSTRIAL CONCERN MANUFACTURING ENGINEERING",-0- 
18772,29523,"aka","JSC SPC TECHMASH",-0- 
18772,29526,"aka","AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNY KONTSERN TEKHNOLOGII MASHINOSTROENIYA",-0- 
18774,59279,"aka","JSC TEKHNODINAMIKA",-0- 
18774,59280,"aka","AKTSIONERNOE OBSCHESTVO TEKHNODINAMIKA",-0- 
18774,59281,"aka","AO TEKHNODINAMIKA",-0- 
18774,59282,"aka","TEKNODINAMIKA JSC",-0- 
18774,59283,"aka","JOINT STOCK COMPANY AVIATION EQUIPMENT",-0- 
18779,59276,"aka","AKTSIONERNOE OBSHCHESTVO SHVABE",-0- 
18779,59277,"aka","AO SHVABE",-0- 
18779,59278,"fka","SHVABE PAO",-0- 
18782,29576,"aka","RUSSIAN DEFENSE EXPORT ROSOBORONEXPORT",-0- 
18782,29577,"aka","ROSOBORONEXPORT JSC",-0- 
18782,29578,"aka","ROSOBORONEKSPORT OJSC",-0- 
18784,29586,"aka","AKTSIONERNY KOMMERCHESKI BANK NOVIKOMBANK AKTSIONERNOE OBSHCHESTVO",-0- 
18784,29587,"aka","AO AKB NOVIKOMBANK",-0- 
18784,54935,"aka","JOINT STOCK COMMERCIAL BANK NOVIKOMBANK JOINT STOCK COMPANY",-0- 
18784,54936,"aka","NOVIKOMBANK JCSB",-0- 
18784,54938,"fka","NOVIKOMBANK AO",-0- 
18788,59395,"aka","RT-INFORM LLC",-0- 
18795,29635,"aka","NOVO VYATKA OPEN JOINT STOCK COMPANY",-0- 
18820,29702,"aka","RUSSIAN HELICOPTERS JOINT STOCK COMPANY",-0- 
18820,29703,"aka","OPEN JOINT STOCK COMPANY RUSSIAN HELICOPTERS",-0- 
18820,56300,"aka","JSC RUSSIAN HELICOPTERS",-0- 
18820,56301,"aka","JOINT STOCK COMPANY RUSSIAN HELICOPTERS",-0- 
18820,56302,"aka","AKTSIONERNOE OBSHCHESTVO VERTOLETY ROSSII",-0- 
18822,30624,"aka","AGRICULTURA TAVO S.P.R. DE R.L.",-0- 
18824,30625,"aka","DESARROLLO AGRICULTURA ORGANICO, S.P.R. DE R.L.",-0- 
18825,30626,"aka","DESARROLLO AGRICULTURA VERDE DE SAYULA, S.P.R. DE R.L.",-0- 
18828,29725,"aka","STATUS ADMINISTRATIVO S. DE R.L. DE C.V.",-0- 
18868,29765,"aka","STATE CONCERN NATIONAL ASSOCIATION OF PRODUCERS MASSANDRA",-0- 
18868,29766,"aka","NACIONALNOYE PROIZ-VODSTVENNO AGRARNOYE OBYEDINENYE MASSANDRA",-0- 
18868,29767,"aka","MASSANDRA STATE CONCERN, NATIONAL PRODUCTION AND AGRARIAN UNION, OJSC",-0- 
